,tier,beginmm,begin,endmm,end,diffmm,diff,class,file,case
442,default,00:00:19.090,19.09,00:00:27.840,27.84,00:00:08.750,8.75,2,51019_sessie1_taskrobotEngagement,invisible
443,default,00:00:27.840,27.84,00:00:28.400,28.4,00:00:00.560,0.56,1,51019_sessie1_taskrobotEngagement,invisible
444,default,00:00:28.400,28.4,00:00:30.400,30.4,00:00:02.000,2.0,4,51019_sessie1_taskrobotEngagement,invisible
445,default,00:00:30.400,30.4,00:00:31.530,31.53,00:00:01.130,1.13,2,51019_sessie1_taskrobotEngagement,invisible
446,default,00:00:31.530,31.53,00:00:32.700,32.7,00:00:01.170,1.17,1,51019_sessie1_taskrobotEngagement,invisible
447,default,00:00:32.700,32.7,00:00:33.200,33.2,00:00:00.500,0.5,2,51019_sessie1_taskrobotEngagement,invisible
448,default,00:00:33.200,33.2,00:00:36.971,36.971,00:00:03.771,3.771,1,51019_sessie1_taskrobotEngagement,invisible
449,default,00:00:36.971,36.971,00:00:38.860,38.86,00:00:01.889,1.889,2,51019_sessie1_taskrobotEngagement,invisible
450,default,00:00:38.860,38.86,00:00:40.500,40.5,00:00:01.640,1.64,1,51019_sessie1_taskrobotEngagement,invisible
451,default,00:00:40.500,40.5,00:00:45.030,45.03,00:00:04.530,4.53,2,51019_sessie1_taskrobotEngagement,invisible
452,default,00:00:45.030,45.03,00:00:48.200,48.2,00:00:03.170,3.17,1,51019_sessie1_taskrobotEngagement,invisible
453,default,00:00:48.200,48.2,00:00:48.700,48.7,00:00:00.500,0.5,2,51019_sessie1_taskrobotEngagement,invisible
454,default,00:00:48.700,48.7,00:01:02.420,62.42,00:00:13.720,13.72,1,51019_sessie1_taskrobotEngagement,invisible
455,default,00:01:02.420,62.42,00:01:06.590,66.59,00:00:04.170,4.17,2,51019_sessie1_taskrobotEngagement,invisible
456,default,00:01:06.590,66.59,00:01:08.590,68.59,00:00:02.000,2.0,2,51019_sessie1_taskrobotEngagement,invisible
457,default,00:01:08.590,68.59,00:01:09.874,69.874,00:00:01.284,1.284,1,51019_sessie1_taskrobotEngagement,invisible
458,default,00:01:09.874,69.874,00:01:10.840,70.84,00:00:00.966,0.966,2,51019_sessie1_taskrobotEngagement,invisible
459,default,00:01:10.840,70.84,00:01:14.090,74.09,00:00:03.250,3.25,1,51019_sessie1_taskrobotEngagement,invisible
460,default,00:01:14.090,74.09,00:01:14.970,74.97,00:00:00.880,0.88,1,51019_sessie1_taskrobotEngagement,invisible
461,default,00:01:14.970,74.97,00:01:15.960,75.96,00:00:00.990,0.99,4,51019_sessie1_taskrobotEngagement,invisible
462,default,00:01:15.960,75.96,00:01:17.460,77.46,00:00:01.500,1.5,2,51019_sessie1_taskrobotEngagement,invisible
463,default,00:01:17.460,77.46,00:01:23.460,83.46,00:00:06.000,6.0,1,51019_sessie1_taskrobotEngagement,invisible
464,default,00:01:23.460,83.46,00:01:23.910,83.91,00:00:00.450,0.45,2,51019_sessie1_taskrobotEngagement,invisible
465,default,00:01:23.910,83.91,00:01:28.320,88.32,00:00:04.410,4.41,1,51019_sessie1_taskrobotEngagement,invisible
466,default,00:01:28.320,88.32,00:01:29.000,89.0,00:00:00.680,0.68,2,51019_sessie1_taskrobotEngagement,invisible
467,default,00:01:29.000,89.0,00:01:32.400,92.4,00:00:03.400,3.4,1,51019_sessie1_taskrobotEngagement,invisible
468,default,00:00:00.000,0.0,00:00:01.400,1.4,00:00:01.400,1.4,1,51020_sessie1_taskrobotEngagement,invisible
469,default,00:00:01.400,1.4,00:00:04.610,4.61,00:00:03.210,3.21,3,51020_sessie1_taskrobotEngagement,invisible
470,default,00:00:04.610,4.61,00:00:07.120,7.12,00:00:02.510,2.51,1,51020_sessie1_taskrobotEngagement,invisible
471,default,00:00:07.120,7.12,00:00:08.870,8.87,00:00:01.750,1.75,3,51020_sessie1_taskrobotEngagement,invisible
472,default,00:00:08.870,8.87,00:00:10.120,10.12,00:00:01.250,1.25,1,51020_sessie1_taskrobotEngagement,invisible
473,default,00:00:10.120,10.12,00:00:11.870,11.87,00:00:01.750,1.75,3,51020_sessie1_taskrobotEngagement,invisible
474,default,00:00:11.870,11.87,00:00:14.200,14.2,00:00:02.330,2.33,1,51020_sessie1_taskrobotEngagement,invisible
475,default,00:00:14.200,14.2,00:00:15.580,15.58,00:00:01.380,1.38,3,51020_sessie1_taskrobotEngagement,invisible
476,default,00:00:15.580,15.58,00:00:17.290,17.29,00:00:01.710,1.71,3,51020_sessie1_taskrobotEngagement,invisible
477,default,00:00:17.290,17.29,00:00:21.080,21.08,00:00:03.790,3.79,1,51020_sessie1_taskrobotEngagement,invisible
478,default,00:00:21.080,21.08,00:00:23.410,23.41,00:00:02.330,2.33,3,51020_sessie1_taskrobotEngagement,invisible
479,default,00:00:23.410,23.41,00:00:25.410,25.41,00:00:02.000,2.0,1,51020_sessie1_taskrobotEngagement,invisible
480,default,00:00:25.410,25.41,00:00:26.160,26.16,00:00:00.750,0.75,3,51020_sessie1_taskrobotEngagement,invisible
481,default,00:00:26.160,26.16,00:00:27.160,27.16,00:00:01.000,1.0,2,51020_sessie1_taskrobotEngagement,invisible
482,default,00:00:27.160,27.16,00:00:28.411,28.411,00:00:01.251,1.251,1,51020_sessie1_taskrobotEngagement,invisible
483,default,00:00:28.411,28.411,00:00:29.710,29.71,00:00:01.299,1.299,2,51020_sessie1_taskrobotEngagement,invisible
484,default,00:00:29.710,29.71,00:00:30.430,30.43,00:00:00.720,0.72,3,51020_sessie1_taskrobotEngagement,invisible
485,default,00:00:30.430,30.43,00:00:35.730,35.73,00:00:05.300,5.3,1,51020_sessie1_taskrobotEngagement,invisible
486,default,00:00:35.730,35.73,00:00:36.430,36.43,00:00:00.700,0.7,2,51020_sessie1_taskrobotEngagement,invisible
487,default,00:00:36.430,36.43,00:00:39.610,39.61,00:00:03.180,3.18,1,51020_sessie1_taskrobotEngagement,invisible
488,default,00:00:39.610,39.61,00:00:41.050,41.05,00:00:01.440,1.44,2,51020_sessie1_taskrobotEngagement,invisible
489,default,00:00:41.050,41.05,00:00:42.211,42.211,00:00:01.161,1.161,1,51020_sessie1_taskrobotEngagement,invisible
490,default,00:00:42.211,42.211,00:00:44.910,44.91,00:00:02.699,2.699,3,51020_sessie1_taskrobotEngagement,invisible
491,default,00:00:44.910,44.91,00:00:45.830,45.83,00:00:00.920,0.92,1,51020_sessie1_taskrobotEngagement,invisible
492,default,00:00:45.830,45.83,00:00:47.750,47.75,00:00:01.920,1.92,2,51020_sessie1_taskrobotEngagement,invisible
493,default,00:00:47.750,47.75,00:01:06.670,66.67,00:00:18.920,18.92,1,51020_sessie1_taskrobotEngagement,invisible
494,default,00:01:06.670,66.67,00:01:07.370,67.37,00:00:00.700,0.7,2,51020_sessie1_taskrobotEngagement,invisible
495,default,00:01:07.370,67.37,00:01:09.380,69.38,00:00:02.010,2.01,3,51020_sessie1_taskrobotEngagement,invisible
496,default,00:01:09.380,69.38,00:01:11.480,71.48,00:00:02.100,2.1,2,51020_sessie1_taskrobotEngagement,invisible
497,default,00:01:11.480,71.48,00:01:19.120,79.12,00:00:07.640,7.64,1,51020_sessie1_taskrobotEngagement,invisible
498,default,00:01:19.120,79.12,00:01:19.870,79.87,00:00:00.750,0.75,2,51020_sessie1_taskrobotEngagement,invisible
499,default,00:01:19.870,79.87,00:01:25.000,85.0,00:00:05.130,5.13,1,51020_sessie1_taskrobotEngagement,invisible
500,default,00:01:25.000,85.0,00:01:25.750,85.75,00:00:00.750,0.75,2,51020_sessie1_taskrobotEngagement,invisible
501,default,00:01:25.750,85.75,00:01:30.690,90.69,00:00:04.940,4.94,1,51020_sessie1_taskrobotEngagement,invisible
502,default,00:01:30.690,90.69,00:01:32.810,92.81,00:00:02.120,2.12,3,51020_sessie1_taskrobotEngagement,invisible
503,default,00:01:32.810,92.81,00:01:33.880,93.88,00:00:01.070,1.07,1,51020_sessie1_taskrobotEngagement,invisible
504,default,00:00:00.000,0.0,00:00:04.150,4.15,00:00:04.150,4.15,1,51021_sessie1_taskrobotEngagement,invisible
505,default,00:00:04.150,4.15,00:00:04.740,4.74,00:00:00.590,0.59,2,51021_sessie1_taskrobotEngagement,invisible
506,default,00:00:04.740,4.74,00:00:12.100,12.1,00:00:07.360,7.36,0,51021_sessie1_taskrobotEngagement,invisible
507,default,00:00:12.100,12.1,00:00:13.930,13.93,00:00:01.830,1.83,1,51021_sessie1_taskrobotEngagement,invisible
508,default,00:00:13.930,13.93,00:00:14.450,14.45,00:00:00.520,0.52,0,51021_sessie1_taskrobotEngagement,invisible
509,default,00:00:14.450,14.45,00:00:16.950,16.95,00:00:02.500,2.5,2,51021_sessie1_taskrobotEngagement,invisible
510,default,00:00:16.950,16.95,00:00:21.070,21.07,00:00:04.120,4.12,2,51021_sessie1_taskrobotEngagement,invisible
511,default,00:00:21.070,21.07,00:00:23.540,23.54,00:00:02.470,2.47,0,51021_sessie1_taskrobotEngagement,invisible
512,default,00:00:23.540,23.54,00:00:32.690,32.69,00:00:09.150,9.15,3,51021_sessie1_taskrobotEngagement,invisible
513,default,00:00:32.690,32.69,00:00:34.010,34.01,00:00:01.320,1.32,0,51021_sessie1_taskrobotEngagement,invisible
514,default,00:00:34.010,34.01,00:00:35.250,35.25,00:00:01.240,1.24,1,51021_sessie1_taskrobotEngagement,invisible
515,default,00:00:35.250,35.25,00:00:37.250,37.25,00:00:02.000,2.0,0,51021_sessie1_taskrobotEngagement,invisible
516,default,00:00:37.250,37.25,00:00:40.460,40.46,00:00:03.210,3.21,1,51021_sessie1_taskrobotEngagement,invisible
517,default,00:00:40.460,40.46,00:00:42.850,42.85,00:00:02.390,2.39,0,51021_sessie1_taskrobotEngagement,invisible
518,default,00:00:42.850,42.85,00:00:43.120,43.12,00:00:00.270,0.27,1,51021_sessie1_taskrobotEngagement,invisible
519,default,00:00:43.120,43.12,00:00:48.733,48.733,00:00:05.613,5.613,2,51021_sessie1_taskrobotEngagement,invisible
520,default,00:00:48.733,48.733,00:00:52.260,52.26,00:00:03.527,3.527,1,51021_sessie1_taskrobotEngagement,invisible
521,default,00:00:52.260,52.26,00:00:53.220,53.22,00:00:00.960,0.96,0,51021_sessie1_taskrobotEngagement,invisible
522,default,00:00:53.220,53.22,00:00:58.990,58.99,00:00:05.770,5.77,2,51021_sessie1_taskrobotEngagement,invisible
523,default,00:00:58.990,58.99,00:00:59.810,59.81,00:00:00.820,0.82,0,51021_sessie1_taskrobotEngagement,invisible
524,default,00:00:59.810,59.81,00:01:03.420,63.42,00:00:03.610,3.61,3,51021_sessie1_taskrobotEngagement,invisible
525,default,00:01:03.420,63.42,00:01:17.571,77.571,00:00:14.151,14.151,1,51021_sessie1_taskrobotEngagement,invisible
526,default,00:01:17.571,77.571,00:01:18.740,78.74,00:00:01.169,1.169,2,51021_sessie1_taskrobotEngagement,invisible
527,default,00:01:18.740,78.74,00:01:25.330,85.33,00:00:06.590,6.59,1,51021_sessie1_taskrobotEngagement,invisible
528,default,00:01:25.330,85.33,00:01:27.660,87.66,00:00:02.330,2.33,1,51021_sessie1_taskrobotEngagement,invisible
529,default,00:01:27.660,87.66,00:01:29.920,89.92,00:00:02.260,2.26,3,51021_sessie1_taskrobotEngagement,invisible
530,default,00:01:29.920,89.92,00:01:31.920,91.92,00:00:02.000,2.0,3,51021_sessie1_taskrobotEngagement,invisible
531,default,00:01:31.920,91.92,00:01:34.900,94.9,00:00:02.980,2.98,2,51021_sessie1_taskrobotEngagement,invisible
532,default,00:01:34.900,94.9,00:01:41.060,101.06,00:00:06.160,6.16,3,51021_sessie1_taskrobotEngagement,invisible
533,default,00:01:41.060,101.06,00:01:42.630,102.63,00:00:01.570,1.57,0,51021_sessie1_taskrobotEngagement,invisible
534,default,00:01:42.630,102.63,00:01:44.450,104.45,00:00:01.820,1.82,3,51021_sessie1_taskrobotEngagement,invisible
535,default,00:01:44.450,104.45,00:01:46.200,106.2,00:00:01.750,1.75,1,51021_sessie1_taskrobotEngagement,invisible
536,default,00:01:46.200,106.2,00:01:50.990,110.99,00:00:04.790,4.79,3,51021_sessie1_taskrobotEngagement,invisible
537,default,00:01:50.990,110.99,00:02:06.960,126.96,00:00:15.970,15.97,1,51021_sessie1_taskrobotEngagement,invisible
538,default,00:02:06.960,126.96,00:02:07.870,127.87,00:00:00.910,0.91,0,51021_sessie1_taskrobotEngagement,invisible
539,default,00:02:07.870,127.87,00:02:09.550,129.55,00:00:01.680,1.68,2,51021_sessie1_taskrobotEngagement,invisible
540,default,00:02:09.550,129.55,00:02:13.300,133.3,00:00:03.750,3.75,0,51021_sessie1_taskrobotEngagement,invisible
541,default,00:02:13.300,133.3,00:02:15.000,135.0,00:00:01.700,1.7,3,51021_sessie1_taskrobotEngagement,invisible
542,default,00:02:15.000,135.0,00:02:15.750,135.75,00:00:00.750,0.75,3,51021_sessie1_taskrobotEngagement,invisible
543,default,00:02:15.750,135.75,00:02:18.000,138.0,00:00:02.250,2.25,0,51021_sessie1_taskrobotEngagement,invisible
544,default,00:02:18.000,138.0,00:02:19.380,139.38,00:00:01.380,1.38,1,51021_sessie1_taskrobotEngagement,invisible
545,default,00:02:19.380,139.38,00:02:21.070,141.07,00:00:01.690,1.69,0,51021_sessie1_taskrobotEngagement,invisible
546,default,00:02:21.070,141.07,00:02:23.060,143.06,00:00:01.990,1.99,2,51021_sessie1_taskrobotEngagement,invisible
547,default,00:02:23.060,143.06,00:02:23.520,143.52,00:00:00.460,0.46,1,51021_sessie1_taskrobotEngagement,invisible
548,default,00:02:23.520,143.52,00:02:31.770,151.77,00:00:08.250,8.25,1,51021_sessie1_taskrobotEngagement,invisible
549,default,00:02:31.770,151.77,00:02:33.270,153.27,00:00:01.500,1.5,2,51021_sessie1_taskrobotEngagement,invisible
550,default,00:02:33.270,153.27,00:02:33.820,153.82,00:00:00.550,0.55,1,51021_sessie1_taskrobotEngagement,invisible
551,default,00:02:33.820,153.82,00:02:37.500,157.5,00:00:03.680,3.68,1,51021_sessie1_taskrobotEngagement,invisible
552,default,00:02:37.500,157.5,00:02:39.380,159.38,00:00:01.880,1.88,2,51021_sessie1_taskrobotEngagement,invisible
553,default,00:02:39.380,159.38,00:02:40.950,160.95,00:00:01.570,1.57,1,51021_sessie1_taskrobotEngagement,invisible
554,default,00:02:40.950,160.95,00:02:43.660,163.66,00:00:02.710,2.71,2,51021_sessie1_taskrobotEngagement,invisible
555,default,00:02:43.660,163.66,00:02:45.120,165.12,00:00:01.460,1.46,1,51021_sessie1_taskrobotEngagement,invisible
556,default,00:02:45.120,165.12,00:02:46.010,166.01,00:00:00.890,0.89,2,51021_sessie1_taskrobotEngagement,invisible
557,default,00:02:46.010,166.01,00:02:48.040,168.04,00:00:02.030,2.03,1,51021_sessie1_taskrobotEngagement,invisible
558,default,00:02:48.040,168.04,00:02:53.630,173.63,00:00:05.590,5.59,2,51021_sessie1_taskrobotEngagement,invisible
559,default,00:02:53.630,173.63,00:02:54.470,174.47,00:00:00.840,0.84,3,51021_sessie1_taskrobotEngagement,invisible
560,default,00:02:54.470,174.47,00:02:55.110,175.11,00:00:00.640,0.64,1,51021_sessie1_taskrobotEngagement,invisible
561,default,00:02:55.110,175.11,00:03:02.650,182.65,00:00:07.540,7.54,2,51021_sessie1_taskrobotEngagement,invisible
562,default,00:03:02.650,182.65,00:03:04.040,184.04,00:00:01.390,1.39,3,51021_sessie1_taskrobotEngagement,invisible
563,default,00:03:04.040,184.04,00:03:04.670,184.67,00:00:00.630,0.63,1,51021_sessie1_taskrobotEngagement,invisible
564,default,00:03:04.670,184.67,00:03:06.710,186.71,00:00:02.040,2.04,2,51021_sessie1_taskrobotEngagement,invisible
565,default,00:03:06.710,186.71,00:03:15.740,195.74,00:00:09.030,9.03,2,51021_sessie1_taskrobotEngagement,invisible
566,default,00:03:15.740,195.74,00:03:16.980,196.98,00:00:01.240,1.24,0,51021_sessie1_taskrobotEngagement,invisible
567,default,00:03:16.980,196.98,00:03:26.800,206.8,00:00:09.820,9.82,1,51021_sessie1_taskrobotEngagement,invisible
568,default,00:00:00.000,0.0,00:00:00.844,0.844,00:00:00.844,0.844,1,Proefpersoon22016_Sessie1,visible
569,default,00:00:00.844,0.844,00:00:01.751,1.751,00:00:00.907,0.907,2,Proefpersoon22016_Sessie1,visible
570,default,00:00:01.751,1.751,00:00:05.051,5.051,00:00:03.300,3.3,1,Proefpersoon22016_Sessie1,visible
571,default,00:00:05.051,5.051,00:00:10.950,10.95,00:00:05.899,5.899,1,Proefpersoon22016_Sessie1,visible
572,default,00:00:10.950,10.95,00:00:13.950,13.95,00:00:03.000,3.0,2,Proefpersoon22016_Sessie1,visible
573,default,00:00:13.950,13.95,00:00:16.700,16.7,00:00:02.750,2.75,0,Proefpersoon22016_Sessie1,visible
574,default,00:00:16.700,16.7,00:00:17.642,17.642,00:00:00.942,0.942,2,Proefpersoon22016_Sessie1,visible
575,default,00:00:17.642,17.642,00:00:18.100,18.1,00:00:00.458,0.458,3,Proefpersoon22016_Sessie1,visible
576,default,00:00:18.100,18.1,00:00:55.600,55.6,00:00:37.500,37.5,1,Proefpersoon22016_Sessie1,visible
577,default,00:00:55.600,55.6,00:00:57.100,57.1,00:00:01.500,1.5,2,Proefpersoon22016_Sessie1,visible
578,default,00:00:57.100,57.1,00:01:11.784,71.784,00:00:14.684,14.684,2,Proefpersoon22016_Sessie1,visible
579,default,00:01:11.784,71.784,00:01:13.650,73.65,00:00:01.866,1.866,1,Proefpersoon22016_Sessie1,visible
580,default,00:01:13.650,73.65,00:01:14.221,74.221,00:00:00.571,0.571,1,Proefpersoon22016_Sessie1,visible
581,default,00:01:14.221,74.221,00:01:15.050,75.05,00:00:00.829,0.829,2,Proefpersoon22016_Sessie1,visible
582,default,00:01:15.050,75.05,00:01:16.050,76.05,00:00:01.000,1.0,1,Proefpersoon22016_Sessie1,visible
583,default,00:01:16.050,76.05,00:01:19.050,79.05,00:00:03.000,3.0,2,Proefpersoon22016_Sessie1,visible
584,default,00:01:19.050,79.05,00:01:21.456,81.456,00:00:02.406,2.406,2,Proefpersoon22016_Sessie1,visible
585,default,00:01:21.456,81.456,00:01:23.500,83.5,00:00:02.044,2.044,3,Proefpersoon22016_Sessie1,visible
586,default,00:01:23.500,83.5,00:01:25.750,85.75,00:00:02.250,2.25,1,Proefpersoon22016_Sessie1,visible
587,default,00:01:25.750,85.75,00:01:26.750,86.75,00:00:01.000,1.0,3,Proefpersoon22016_Sessie1,visible
588,default,00:01:26.750,86.75,00:01:27.500,87.5,00:00:00.750,0.75,1,Proefpersoon22016_Sessie1,visible
589,default,00:01:27.500,87.5,00:01:30.251,90.251,00:00:02.751,2.751,3,Proefpersoon22016_Sessie1,visible
590,default,00:01:30.251,90.251,00:01:32.502,92.502,00:00:02.251,2.251,1,Proefpersoon22016_Sessie1,visible
591,default,00:01:32.502,92.502,00:01:34.050,94.05,00:00:01.548,1.548,1,Proefpersoon22016_Sessie1,visible
592,default,00:01:34.050,94.05,00:01:37.050,97.05,00:00:03.000,3.0,1,Proefpersoon22016_Sessie1,visible
593,default,00:01:37.050,97.05,00:01:42.050,102.05,00:00:05.000,5.0,2,Proefpersoon22016_Sessie1,visible
594,default,00:01:42.050,102.05,00:01:43.451,103.451,00:00:01.401,1.401,1,Proefpersoon22016_Sessie1,visible
595,default,00:01:43.451,103.451,00:01:45.153,105.153,00:00:01.702,1.702,2,Proefpersoon22016_Sessie1,visible
596,default,00:01:45.153,105.153,00:01:48.383,108.383,00:00:03.230,3.23,1,Proefpersoon22016_Sessie1,visible
597,default,00:01:48.383,108.383,00:01:57.880,117.88,00:00:09.497,9.497,3,Proefpersoon22016_Sessie1,visible
598,default,00:01:57.880,117.88,00:02:00.934,120.934,00:00:03.054,3.054,1,Proefpersoon22016_Sessie1,visible
0,default,not_used,0.0,00:00:18.590,18.59,not_used,18.59,2,33008_sessie3_taskrobotEngagement,visible
1,default,not_used,0.0,00:00:31.551,31.551,not_used,31.551,1,33008_sessie3_taskrobotEngagement,visible
2,default,not_used,0.0,00:00:32.550,32.55,not_used,32.55,2,33008_sessie3_taskrobotEngagement,visible
3,default,not_used,0.0,00:00:35.520,35.52,not_used,35.52,1,33008_sessie3_taskrobotEngagement,visible
4,default,not_used,0.0,00:01:07.840,67.84,not_used,67.84,3,33008_sessie3_taskrobotEngagement,visible
5,default,not_used,0.0,00:01:15.330,75.33,not_used,75.33,0,33008_sessie3_taskrobotEngagement,visible
6,default,not_used,0.0,00:01:21.490,81.49,not_used,81.49,1,33008_sessie3_taskrobotEngagement,visible
7,default,not_used,0.0,00:01:31.670,91.67,not_used,91.67,2,33008_sessie3_taskrobotEngagement,visible
8,default,not_used,0.0,00:01:39.720,99.72,not_used,99.72,1,33008_sessie3_taskrobotEngagement,visible
9,default,not_used,0.0,00:01:40.780,100.78,not_used,100.78,2,33008_sessie3_taskrobotEngagement,visible
10,default,not_used,0.0,00:01:49.940,109.94,not_used,109.94,1,33008_sessie3_taskrobotEngagement,visible
11,default,not_used,0.0,00:01:54.120,114.12,not_used,114.12,2,33008_sessie3_taskrobotEngagement,visible
12,default,not_used,0.0,00:02:11.021,131.021,not_used,131.021,4,33008_sessie3_taskrobotEngagement,visible
13,default,not_used,0.0,00:00:23.010,23.01,not_used,23.01,2,33010_sessie2_taskrobotEngagement,visible
14,default,not_used,0.0,00:00:24.470,24.47,not_used,24.47,3,33010_sessie2_taskrobotEngagement,visible
15,default,not_used,0.0,00:00:30.340,30.34,not_used,30.34,2,33010_sessie2_taskrobotEngagement,visible
16,default,not_used,0.0,00:00:32.930,32.93,not_used,32.93,3,33010_sessie2_taskrobotEngagement,visible
17,default,not_used,0.0,00:00:35.890,35.89,not_used,35.89,2,33010_sessie2_taskrobotEngagement,visible
18,default,not_used,0.0,00:00:38.249,38.249,not_used,38.249,1,33010_sessie2_taskrobotEngagement,visible
19,default,not_used,0.0,00:00:41.500,41.5,not_used,41.5,3,33010_sessie2_taskrobotEngagement,visible
20,default,not_used,0.0,00:00:43.060,43.06,not_used,43.06,1,33010_sessie2_taskrobotEngagement,visible
21,default,not_used,0.0,00:00:44.510,44.51,not_used,44.51,2,33010_sessie2_taskrobotEngagement,visible
22,default,not_used,0.0,00:00:46.410,46.41,not_used,46.41,1,33010_sessie2_taskrobotEngagement,visible
23,default,not_used,0.0,00:00:52.580,52.58,not_used,52.58,2,33010_sessie2_taskrobotEngagement,visible
24,default,not_used,0.0,00:00:53.500,53.5,not_used,53.5,1,33010_sessie2_taskrobotEngagement,visible
25,default,not_used,0.0,00:01:24.280,84.28,not_used,84.28,2,33010_sessie2_taskrobotEngagement,visible
26,default,not_used,0.0,00:01:27.880,87.88,not_used,87.88,3,33010_sessie2_taskrobotEngagement,visible
27,default,not_used,0.0,00:01:31.780,91.78,not_used,91.78,1,33010_sessie2_taskrobotEngagement,visible
28,default,not_used,0.0,00:01:35.390,95.39,not_used,95.39,3,33010_sessie2_taskrobotEngagement,visible
29,default,not_used,0.0,00:01:43.350,103.35,not_used,103.35,1,33010_sessie2_taskrobotEngagement,visible
30,default,not_used,0.0,00:01:49.307,109.307,not_used,109.307,4,33010_sessie2_taskrobotEngagement,visible
31,default,not_used,0.0,00:00:10.960,10.96,not_used,10.96,3,33011_sessie2_taskrobotEngagement,visible
32,default,not_used,0.0,00:00:13.070,13.07,not_used,13.07,1,33011_sessie2_taskrobotEngagement,visible
33,default,not_used,0.0,00:00:18.600,18.6,not_used,18.6,2,33011_sessie2_taskrobotEngagement,visible
34,default,not_used,0.0,00:00:20.153,20.153,not_used,20.153,1,33011_sessie2_taskrobotEngagement,visible
35,default,not_used,0.0,00:00:23.560,23.56,not_used,23.56,3,33011_sessie2_taskrobotEngagement,visible
36,default,not_used,0.0,00:00:25.540,25.54,not_used,25.54,2,33011_sessie2_taskrobotEngagement,visible
37,default,not_used,0.0,00:00:34.720,34.72,not_used,34.72,3,33011_sessie2_taskrobotEngagement,visible
38,default,not_used,0.0,00:00:37.120,37.12,not_used,37.12,1,33011_sessie2_taskrobotEngagement,visible
39,default,not_used,0.0,00:00:41.500,41.5,not_used,41.5,3,33011_sessie2_taskrobotEngagement,visible
40,default,not_used,0.0,00:00:53.860,53.86,not_used,53.86,1,33011_sessie2_taskrobotEngagement,visible
41,default,not_used,0.0,00:00:56.740,56.74,not_used,56.74,3,33011_sessie2_taskrobotEngagement,visible
42,default,not_used,0.0,00:01:03.600,63.6,not_used,63.6,2,33011_sessie2_taskrobotEngagement,visible
43,default,not_used,0.0,00:01:06.720,66.72,not_used,66.72,1,33011_sessie2_taskrobotEngagement,visible
44,default,not_used,0.0,00:01:08.880,68.88,not_used,68.88,3,33011_sessie2_taskrobotEngagement,visible
45,default,not_used,0.0,00:01:14.380,74.38,not_used,74.38,2,33011_sessie2_taskrobotEngagement,visible
46,default,not_used,0.0,00:01:16.670,76.67,not_used,76.67,3,33011_sessie2_taskrobotEngagement,visible
47,default,not_used,0.0,00:01:21.960,81.96,not_used,81.96,1,33011_sessie2_taskrobotEngagement,visible
48,default,not_used,0.0,00:01:27.121,87.121,not_used,87.121,4,33011_sessie2_taskrobotEngagement,visible
49,default,not_used,0.0,00:00:07.140,7.14,not_used,7.14,1,51014_sessie2_taskrobotEngagement,invisible
50,default,not_used,0.0,00:00:20.120,20.12,not_used,20.12,2,51014_sessie2_taskrobotEngagement,invisible
51,default,not_used,0.0,00:00:23.180,23.18,not_used,23.18,0,51014_sessie2_taskrobotEngagement,invisible
52,default,not_used,0.0,00:00:25.840,25.84,not_used,25.84,3,51014_sessie2_taskrobotEngagement,invisible
53,default,not_used,0.0,00:00:32.860,32.86,not_used,32.86,1,51014_sessie2_taskrobotEngagement,invisible
54,default,not_used,0.0,00:00:43.440,43.44,not_used,43.44,3,51014_sessie2_taskrobotEngagement,invisible
55,default,not_used,0.0,00:00:49.460,49.46,not_used,49.46,1,51014_sessie2_taskrobotEngagement,invisible
56,default,not_used,0.0,00:00:51.830,51.83,not_used,51.83,3,51014_sessie2_taskrobotEngagement,invisible
57,default,not_used,0.0,00:00:56.540,56.54,not_used,56.54,2,51014_sessie2_taskrobotEngagement,invisible
58,default,not_used,0.0,00:00:57.540,57.54,not_used,57.54,0,51014_sessie2_taskrobotEngagement,invisible
59,default,not_used,0.0,00:01:16.320,76.32,not_used,76.32,3,51014_sessie2_taskrobotEngagement,invisible
60,default,not_used,0.0,00:01:18.280,78.28,not_used,78.28,0,51014_sessie2_taskrobotEngagement,invisible
61,default,not_used,0.0,00:01:33.145,93.145,not_used,93.145,1,51014_sessie2_taskrobotEngagement,invisible
62,default,not_used,0.0,00:01:39.430,99.43,not_used,99.43,0,51014_sessie2_taskrobotEngagement,invisible
63,default,not_used,0.0,00:01:42.570,102.57,not_used,102.57,3,51014_sessie2_taskrobotEngagement,invisible
64,default,not_used,0.0,00:01:56.680,116.68,not_used,116.68,1,51014_sessie2_taskrobotEngagement,invisible
65,default,not_used,0.0,00:02:14.880,134.88,not_used,134.88,2,51014_sessie2_taskrobotEngagement,invisible
66,default,not_used,0.0,00:02:21.940,141.94,not_used,141.94,4,51014_sessie2_taskrobotEngagement,invisible
67,default,not_used,0.0,00:02:26.200,146.2,not_used,146.2,0,51014_sessie2_taskrobotEngagement,invisible
68,default,not_used,0.0,00:02:27.351,147.351,not_used,147.351,4,51014_sessie2_taskrobotEngagement,invisible
69,default,not_used,0.0,00:00:09.197,9.197,not_used,9.197,3,Proefpersoon11009_sessie2,invisible
70,default,not_used,0.0,00:00:15.097,15.097,not_used,15.097,2,Proefpersoon11009_sessie2,invisible
71,default,not_used,0.0,00:00:27.247,27.247,not_used,27.247,4,Proefpersoon11009_sessie2,invisible
