,tier,beginmm,begin,endmm,end,diffmm,diff,class,file,case
1254,default,00:01:08.210,68.21,00:01:18.760,78.76,00:00:10.550,10.55,1,Proefpersoon11012_sessie1,invisible
1255,default,00:01:18.800,78.8,00:01:23.380,83.38,00:00:04.580,4.58,1,Proefpersoon11012_sessie1,invisible
1256,default,00:01:23.420,83.42,00:01:28.470,88.47,00:00:05.050,5.05,2,Proefpersoon11012_sessie1,invisible
1257,default,00:01:28.490,88.49,00:01:39.860,99.86,00:00:11.370,11.37,1,Proefpersoon11012_sessie1,invisible
1258,default,00:01:39.880,99.88,00:01:51.010,111.01,00:00:11.130,11.13,1,Proefpersoon11012_sessie1,invisible
1259,default,00:01:51.060,111.06,00:02:01.120,121.12,00:00:10.060,10.06,1,Proefpersoon11012_sessie1,invisible
1260,default,00:02:01.160,121.16,00:02:04.280,124.28,00:00:03.120,3.12,1,Proefpersoon11012_sessie1,invisible
1261,default,00:02:04.340,124.34,00:02:05.350,125.35,00:00:01.010,1.01,2,Proefpersoon11012_sessie1,invisible
1262,default,00:02:05.470,125.47,00:02:16.930,136.93,00:00:11.460,11.46,1,Proefpersoon11012_sessie1,invisible
1263,default,00:02:17.030,137.03,00:02:23.000,143.0,00:00:05.970,5.97,1,Proefpersoon11012_sessie1,invisible
1264,default,00:02:23.090,143.09,00:02:23.930,143.93,00:00:00.840,0.84,2,Proefpersoon11012_sessie1,invisible
1265,default,00:00:00.040,0.04,00:00:18.920,18.92,00:00:18.880,18.88,1,Proefpersoon11012_sessie2,invisible
1266,default,00:00:19.330,19.33,00:00:26.090,26.09,00:00:06.760,6.76,2,Proefpersoon11012_sessie2,invisible
1267,default,00:00:26.100,26.1,00:00:28.340,28.34,00:00:02.240,2.24,4,Proefpersoon11012_sessie2,invisible
1268,default,00:00:28.420,28.42,00:00:31.450,31.45,00:00:03.030,3.03,2,Proefpersoon11012_sessie2,invisible
1269,default,00:00:31.500,31.5,00:00:34.280,34.28,00:00:02.780,2.78,1,Proefpersoon11012_sessie2,invisible
1270,default,00:00:34.390,34.39,00:00:35.650,35.65,00:00:01.260,1.26,3,Proefpersoon11012_sessie2,invisible
1271,default,00:00:35.710,35.71,00:00:40.950,40.95,00:00:05.240,5.24,2,Proefpersoon11012_sessie2,invisible
1272,default,00:00:41.010,41.01,00:00:44.710,44.71,00:00:03.700,3.7,1,Proefpersoon11012_sessie2,invisible
1273,default,00:00:44.750,44.75,00:00:46.910,46.91,00:00:02.160,2.16,4,Proefpersoon11012_sessie2,invisible
1274,default,00:00:46.940,46.94,00:00:57.880,57.88,00:00:10.940,10.94,1,Proefpersoon11012_sessie2,invisible
1275,default,00:00:57.890,57.89,00:01:00.620,60.62,00:00:02.730,2.73,1,Proefpersoon11012_sessie2,invisible
1276,default,00:01:00.650,60.65,00:01:03.710,63.71,00:00:03.060,3.06,2,Proefpersoon11012_sessie2,invisible
1277,default,00:01:03.760,63.76,00:01:05.980,65.98,00:00:02.220,2.22,1,Proefpersoon11012_sessie2,invisible
1278,default,00:01:06.000,66.0,00:01:08.980,68.98,00:00:02.980,2.98,2,Proefpersoon11012_sessie2,invisible
1279,default,00:01:09.060,69.06,00:01:12.540,72.54,00:00:03.480,3.48,4,Proefpersoon11012_sessie2,invisible
1280,default,00:01:12.570,72.57,00:01:17.680,77.68,00:00:05.110,5.11,1,Proefpersoon11012_sessie2,invisible
1281,default,00:01:17.710,77.71,00:01:19.000,79.0,00:00:01.290,1.29,2,Proefpersoon11012_sessie2,invisible
1282,default,00:01:19.020,79.02,00:01:22.280,82.28,00:00:03.260,3.26,4,Proefpersoon11012_sessie2,invisible
1283,default,00:01:22.350,82.35,00:01:26.420,86.42,00:00:04.070,4.07,2,Proefpersoon11012_sessie2,invisible
1284,default,00:01:26.450,86.45,00:01:27.890,87.89,00:00:01.440,1.44,1,Proefpersoon11012_sessie2,invisible
1285,default,00:01:27.900,87.9,00:01:32.540,92.54,00:00:04.640,4.64,0,Proefpersoon11012_sessie2,invisible
1286,default,00:01:32.590,92.59,00:01:38.680,98.68,00:00:06.090,6.09,1,Proefpersoon11012_sessie2,invisible
1287,default,00:01:38.700,98.7,00:01:39.810,99.81,00:00:01.110,1.11,4,Proefpersoon11012_sessie2,invisible
1288,default,00:01:39.880,99.88,00:01:41.110,101.11,00:00:01.230,1.23,2,Proefpersoon11012_sessie2,invisible
1289,default,00:01:41.130,101.13,00:01:54.230,114.23,00:00:13.100,13.1,1,Proefpersoon11012_sessie2,invisible
1290,default,00:01:54.270,114.27,00:01:56.910,116.91,00:00:02.640,2.64,1,Proefpersoon11012_sessie2,invisible
1291,default,00:01:56.950,116.95,00:02:00.770,120.77,00:00:03.820,3.82,2,Proefpersoon11012_sessie2,invisible
1292,default,00:02:00.810,120.81,00:02:02.430,122.43,00:00:01.620,1.62,4,Proefpersoon11012_sessie2,invisible
1293,default,00:02:02.480,122.48,00:02:07.690,127.69,00:00:05.210,5.21,2,Proefpersoon11012_sessie2,invisible
1294,default,00:02:07.700,127.7,00:02:11.420,131.42,00:00:03.720,3.72,1,Proefpersoon11012_sessie2,invisible
1295,default,00:00:00.050,0.05,00:00:52.340,52.34,00:00:52.290,52.29,1,Proefpersoon11012_Sessie3,invisible
1296,default,00:00:52.430,52.43,00:00:53.500,53.5,00:00:01.070,1.07,3,Proefpersoon11012_Sessie3,invisible
1297,default,00:00:53.550,53.55,00:01:00.490,60.49,00:00:06.940,6.94,1,Proefpersoon11012_Sessie3,invisible
1298,default,00:01:01.310,61.31,00:01:02.410,62.41,00:00:01.100,1.1,3,Proefpersoon11012_Sessie3,invisible
1299,default,00:01:02.530,62.53,00:02:09.360,129.36,00:01:06.830,66.83,1,Proefpersoon11012_Sessie3,invisible
1300,default,00:00:00.040,0.04,00:00:01.420,1.42,00:00:01.380,1.38,0,Proefpersoon11029_Sessie1,invisible
1301,default,00:00:01.440,1.44,00:00:05.770,5.77,00:00:04.330,4.33,1,Proefpersoon11029_Sessie1,invisible
1302,default,00:00:05.780,5.78,00:00:08.090,8.09,00:00:02.310,2.31,0,Proefpersoon11029_Sessie1,invisible
1303,default,00:00:08.090,8.09,00:00:10.420,10.42,00:00:02.330,2.33,1,Proefpersoon11029_Sessie1,invisible
1304,default,00:00:10.450,10.45,00:00:13.170,13.17,00:00:02.720,2.72,3,Proefpersoon11029_Sessie1,invisible
1305,default,00:00:13.190,13.19,00:00:19.260,19.26,00:00:06.070,6.07,0,Proefpersoon11029_Sessie1,invisible
1306,default,00:00:19.280,19.28,00:00:20.400,20.4,00:00:01.120,1.12,1,Proefpersoon11029_Sessie1,invisible
1307,default,00:00:20.440,20.44,00:00:22.020,22.02,00:00:01.580,1.58,4,Proefpersoon11029_Sessie1,invisible
1308,default,00:00:22.060,22.06,00:00:24.110,24.11,00:00:02.050,2.05,1,Proefpersoon11029_Sessie1,invisible
1309,default,00:00:24.140,24.14,00:00:25.900,25.9,00:00:01.760,1.76,0,Proefpersoon11029_Sessie1,invisible
1310,default,00:00:25.930,25.93,00:00:33.320,33.32,00:00:07.390,7.39,1,Proefpersoon11029_Sessie1,invisible
1311,default,00:00:33.340,33.34,00:00:42.270,42.27,00:00:08.930,8.93,2,Proefpersoon11029_Sessie1,invisible
1312,default,00:00:42.650,42.65,00:00:51.870,51.87,00:00:09.220,9.22,1,Proefpersoon11029_Sessie1,invisible
1313,default,00:00:51.880,51.88,00:00:53.580,53.58,00:00:01.700,1.7,2,Proefpersoon11029_Sessie1,invisible
1314,default,00:00:53.630,53.63,00:01:05.250,65.25,00:00:11.620,11.62,1,Proefpersoon11029_Sessie1,invisible
1315,default,00:01:05.280,65.28,00:01:13.910,73.91,00:00:08.630,8.63,1,Proefpersoon11029_Sessie1,invisible
1316,default,00:01:13.910,73.91,00:01:18.580,78.58,00:00:04.670,4.67,0,Proefpersoon11029_Sessie1,invisible
1317,default,00:01:18.580,78.58,00:01:20.700,80.7,00:00:02.120,2.12,2,Proefpersoon11029_Sessie1,invisible
1318,default,00:01:20.700,80.7,00:01:24.280,84.28,00:00:03.580,3.58,1,Proefpersoon11029_Sessie1,invisible
1319,default,00:01:24.290,84.29,00:01:29.370,89.37,00:00:05.080,5.08,0,Proefpersoon11029_Sessie1,invisible
1320,default,00:01:29.380,89.38,00:01:32.800,92.8,00:00:03.420,3.42,4,Proefpersoon11029_Sessie1,invisible
1321,default,00:01:34.440,94.44,00:01:35.590,95.59,00:00:01.150,1.15,0,Proefpersoon11029_Sessie1,invisible
1322,default,00:01:35.600,95.6,00:01:45.380,105.38,00:00:09.780,9.78,1,Proefpersoon11029_Sessie1,invisible
1323,default,00:01:45.410,105.41,00:01:55.970,115.97,00:00:10.560,10.56,1,Proefpersoon11029_Sessie1,invisible
1324,default,00:01:55.990,115.99,00:02:01.110,121.11,00:00:05.120,5.12,1,Proefpersoon11029_Sessie1,invisible
1325,default,00:00:00.000,0.0,00:00:05.420,5.42,00:00:05.420,5.42,2,Proefpersoon11029_sessie2,invisible
1326,default,00:00:05.420,5.42,00:00:09.870,9.87,00:00:04.450,4.45,1,Proefpersoon11029_sessie2,invisible
1327,default,00:00:09.870,9.87,00:00:15.540,15.54,00:00:05.670,5.67,4,Proefpersoon11029_sessie2,invisible
1328,default,00:00:15.540,15.54,00:00:21.030,21.03,00:00:05.490,5.49,1,Proefpersoon11029_sessie2,invisible
1329,default,00:00:21.030,21.03,00:00:30.900,30.9,00:00:09.870,9.87,2,Proefpersoon11029_sessie2,invisible
1330,default,00:00:30.930,30.93,00:00:32.290,32.29,00:00:01.360,1.36,0,Proefpersoon11029_sessie2,invisible
1331,default,00:00:32.470,32.47,00:00:33.840,33.84,00:00:01.370,1.37,3,Proefpersoon11029_sessie2,invisible
1332,default,00:00:33.900,33.9,00:00:42.730,42.73,00:00:08.830,8.83,1,Proefpersoon11029_sessie2,invisible
1333,default,00:00:43.590,43.59,00:00:49.830,49.83,00:00:06.240,6.24,3,Proefpersoon11029_sessie2,invisible
1334,default,00:00:49.940,49.94,00:00:57.700,57.7,00:00:07.760,7.76,1,Proefpersoon11029_sessie2,invisible
1335,default,00:00:57.780,57.78,00:00:59.710,59.71,00:00:01.930,1.93,2,Proefpersoon11029_sessie2,invisible
1336,default,00:00:59.750,59.75,00:01:05.610,65.61,00:00:05.860,5.86,1,Proefpersoon11029_sessie2,invisible
1337,default,00:01:05.690,65.69,00:01:16.350,76.35,00:00:10.660,10.66,4,Proefpersoon11029_sessie2,invisible
1338,default,00:01:16.350,76.35,00:01:25.500,85.5,00:00:09.150,9.15,4,Proefpersoon11029_sessie2,invisible
1339,default,00:01:25.530,85.53,00:01:30.550,90.55,00:00:05.020,5.02,1,Proefpersoon11029_sessie2,invisible
1340,default,00:01:30.600,90.6,00:01:35.210,95.21,00:00:04.610,4.61,2,Proefpersoon11029_sessie2,invisible
1341,default,00:01:35.240,95.24,00:01:37.150,97.15,00:00:01.910,1.91,4,Proefpersoon11029_sessie2,invisible
1342,default,00:01:37.180,97.18,00:01:46.160,106.16,00:00:08.980,8.98,1,Proefpersoon11029_sessie2,invisible
1343,default,00:01:46.210,106.21,00:01:49.850,109.85,00:00:03.640,3.64,3,Proefpersoon11029_sessie2,invisible
1344,default,00:01:49.940,109.94,00:01:59.700,119.7,00:00:09.760,9.76,2,Proefpersoon11029_sessie2,invisible
1345,default,00:01:59.780,119.78,00:02:00.810,120.81,00:00:01.030,1.03,1,Proefpersoon11029_sessie2,invisible
1346,default,00:00:00.020,0.02,00:00:01.960,1.96,00:00:01.940,1.94,2,Proefpersoon11029_sessie3,invisible
1347,default,00:00:01.960,1.96,00:00:03.540,3.54,00:00:01.580,1.58,1,Proefpersoon11029_sessie3,invisible
1348,default,00:00:03.570,3.57,00:00:05.400,5.4,00:00:01.830,1.83,3,Proefpersoon11029_sessie3,invisible
1349,default,00:00:05.400,5.4,00:00:06.980,6.98,00:00:01.580,1.58,2,Proefpersoon11029_sessie3,invisible
1350,default,00:00:07.000,7.0,00:00:08.530,8.53,00:00:01.530,1.53,3,Proefpersoon11029_sessie3,invisible
1351,default,00:00:08.530,8.53,00:00:09.190,9.19,00:00:00.660,0.66,2,Proefpersoon11029_sessie3,invisible
1352,default,00:00:09.210,9.21,00:00:10.660,10.66,00:00:01.450,1.45,3,Proefpersoon11029_sessie3,invisible
1353,default,00:00:10.700,10.7,00:00:12.500,12.5,00:00:01.800,1.8,2,Proefpersoon11029_sessie3,invisible
1354,default,00:00:12.500,12.5,00:00:20.600,20.6,00:00:08.100,8.1,1,Proefpersoon11029_sessie3,invisible
1355,default,00:00:20.600,20.6,00:00:23.690,23.69,00:00:03.090,3.09,4,Proefpersoon11029_sessie3,invisible
1356,default,00:00:23.690,23.69,00:00:29.210,29.21,00:00:05.520,5.52,1,Proefpersoon11029_sessie3,invisible
1357,default,00:00:29.230,29.23,00:00:30.630,30.63,00:00:01.400,1.4,4,Proefpersoon11029_sessie3,invisible
1358,default,00:00:30.640,30.64,00:00:31.880,31.88,00:00:01.240,1.24,2,Proefpersoon11029_sessie3,invisible
1359,default,00:00:32.040,32.04,00:00:35.750,35.75,00:00:03.710,3.71,3,Proefpersoon11029_sessie3,invisible
1360,default,00:00:35.820,35.82,00:00:41.630,41.63,00:00:05.810,5.81,3,Proefpersoon11029_sessie3,invisible
1361,default,00:00:41.650,41.65,00:00:45.960,45.96,00:00:04.310,4.31,2,Proefpersoon11029_sessie3,invisible
1362,default,00:00:46.200,46.2,00:00:50.970,50.97,00:00:04.770,4.77,1,Proefpersoon11029_sessie3,invisible
1363,default,00:00:51.030,51.03,00:00:52.060,52.06,00:00:01.030,1.03,3,Proefpersoon11029_sessie3,invisible
1364,default,00:00:52.080,52.08,00:00:52.700,52.7,00:00:00.620,0.62,2,Proefpersoon11029_sessie3,invisible
1365,default,00:00:52.700,52.7,00:00:54.290,54.29,00:00:01.590,1.59,4,Proefpersoon11029_sessie3,invisible
1366,default,00:00:54.310,54.31,00:00:57.710,57.71,00:00:03.400,3.4,3,Proefpersoon11029_sessie3,invisible
1367,default,00:00:57.710,57.71,00:00:58.400,58.4,00:00:00.690,0.69,1,Proefpersoon11029_sessie3,invisible
1368,default,00:00:58.460,58.46,00:00:59.670,59.67,00:00:01.210,1.21,2,Proefpersoon11029_sessie3,invisible
1369,default,00:00:59.690,59.69,00:01:00.310,60.31,00:00:00.620,0.62,1,Proefpersoon11029_sessie3,invisible
1370,default,00:01:00.310,60.31,00:01:01.750,61.75,00:00:01.440,1.44,2,Proefpersoon11029_sessie3,invisible
1371,default,00:01:01.750,61.75,00:01:02.980,62.98,00:00:01.230,1.23,4,Proefpersoon11029_sessie3,invisible
1372,default,00:01:03.150,63.15,00:01:05.570,65.57,00:00:02.420,2.42,2,Proefpersoon11029_sessie3,invisible
1373,default,00:01:05.570,65.57,00:01:07.050,67.05,00:00:01.480,1.48,3,Proefpersoon11029_sessie3,invisible
1374,default,00:01:07.060,67.06,00:01:09.880,69.88,00:00:02.820,2.82,2,Proefpersoon11029_sessie3,invisible
1375,default,00:01:09.890,69.89,00:01:10.690,70.69,00:00:00.800,0.8,1,Proefpersoon11029_sessie3,invisible
1376,default,00:01:10.700,70.7,00:01:14.920,74.92,00:00:04.220,4.22,3,Proefpersoon11029_sessie3,invisible
1377,default,00:01:14.920,74.92,00:01:15.680,75.68,00:00:00.760,0.76,3,Proefpersoon11029_sessie3,invisible
1378,default,00:01:15.680,75.68,00:01:22.220,82.22,00:00:06.540,6.54,1,Proefpersoon11029_sessie3,invisible
1379,default,00:01:22.270,82.27,00:01:26.880,86.88,00:00:04.610,4.61,3,Proefpersoon11029_sessie3,invisible
1380,default,00:01:26.910,86.91,00:01:30.330,90.33,00:00:03.420,3.42,2,Proefpersoon11029_sessie3,invisible
1381,default,00:01:30.340,90.34,00:01:33.510,93.51,00:00:03.170,3.17,3,Proefpersoon11029_sessie3,invisible
1382,default,00:01:33.910,93.91,00:01:44.500,104.5,00:00:10.590,10.59,3,Proefpersoon11029_sessie3,invisible
1383,default,00:01:44.500,104.5,00:01:48.110,108.11,00:00:03.610,3.61,4,Proefpersoon11029_sessie3,invisible
1384,default,00:01:48.110,108.11,00:01:50.280,110.28,00:00:02.170,2.17,2,Proefpersoon11029_sessie3,invisible
1385,default,00:01:50.290,110.29,00:01:52.560,112.56,00:00:02.270,2.27,3,Proefpersoon11029_sessie3,invisible
1386,default,00:01:52.560,112.56,00:01:58.280,118.28,00:00:05.720,5.72,4,Proefpersoon11029_sessie3,invisible
1387,default,00:01:58.280,118.28,00:02:00.690,120.69,00:00:02.410,2.41,1,Proefpersoon11029_sessie3,invisible
1388,default,00:00:00.000,0.0,00:00:02.100,2.1,00:00:02.100,2.1,2,33001_sessie1_taskrobotEngagement,visible
1389,default,00:00:02.100,2.1,00:00:04.810,4.81,00:00:02.710,2.71,1,33001_sessie1_taskrobotEngagement,visible
1390,default,00:00:04.810,4.81,00:00:08.200,8.2,00:00:03.390,3.39,1,33001_sessie1_taskrobotEngagement,visible
1391,default,00:00:08.200,8.2,00:00:09.470,9.47,00:00:01.270,1.27,3,33001_sessie1_taskrobotEngagement,visible
1392,default,00:00:09.470,9.47,00:00:10.770,10.77,00:00:01.300,1.3,1,33001_sessie1_taskrobotEngagement,visible
1393,default,00:00:10.770,10.77,00:00:12.900,12.9,00:00:02.130,2.13,1,33001_sessie1_taskrobotEngagement,visible
1394,default,00:00:12.900,12.9,00:00:15.330,15.33,00:00:02.430,2.43,2,33001_sessie1_taskrobotEngagement,visible
1395,default,00:00:15.330,15.33,00:00:18.260,18.26,00:00:02.930,2.93,1,33001_sessie1_taskrobotEngagement,visible
1396,default,00:00:18.260,18.26,00:00:23.480,23.48,00:00:05.220,5.22,2,33001_sessie1_taskrobotEngagement,visible
1397,default,00:00:23.480,23.48,00:00:26.190,26.19,00:00:02.710,2.71,2,33001_sessie1_taskrobotEngagement,visible
1398,default,00:00:26.190,26.19,00:00:27.940,27.94,00:00:01.750,1.75,1,33001_sessie1_taskrobotEngagement,visible
1399,default,00:00:27.940,27.94,00:00:29.190,29.19,00:00:01.250,1.25,2,33001_sessie1_taskrobotEngagement,visible
1400,default,00:00:29.190,29.19,00:00:32.941,32.941,00:00:03.751,3.751,1,33001_sessie1_taskrobotEngagement,visible
1401,default,00:00:32.941,32.941,00:00:35.690,35.69,00:00:02.749,2.749,2,33001_sessie1_taskrobotEngagement,visible
1402,default,00:00:35.690,35.69,00:00:40.920,40.92,00:00:05.230,5.23,1,33001_sessie1_taskrobotEngagement,visible
1403,default,00:00:40.920,40.92,00:00:42.300,42.3,00:00:01.380,1.38,2,33001_sessie1_taskrobotEngagement,visible
1404,default,00:00:42.300,42.3,00:00:47.640,47.64,00:00:05.340,5.34,1,33001_sessie1_taskrobotEngagement,visible
1405,default,00:00:47.640,47.64,00:00:49.451,49.451,00:00:01.811,1.811,2,33001_sessie1_taskrobotEngagement,visible
1406,default,00:00:49.451,49.451,00:00:53.060,53.06,00:00:03.609,3.609,1,33001_sessie1_taskrobotEngagement,visible
1407,default,00:00:53.060,53.06,00:00:56.210,56.21,00:00:03.150,3.15,2,33001_sessie1_taskrobotEngagement,visible
1408,default,00:00:56.210,56.21,00:01:03.200,63.2,00:00:06.990,6.99,1,33001_sessie1_taskrobotEngagement,visible
1409,default,00:01:03.200,63.2,00:01:05.910,65.91,00:00:02.710,2.71,2,33001_sessie1_taskrobotEngagement,visible
1410,default,00:01:05.910,65.91,00:01:12.530,72.53,00:00:06.620,6.62,1,33001_sessie1_taskrobotEngagement,visible
1411,default,00:01:12.530,72.53,00:01:15.660,75.66,00:00:03.130,3.13,2,33001_sessie1_taskrobotEngagement,visible
1412,default,00:01:15.660,75.66,00:01:17.680,77.68,00:00:02.020,2.02,3,33001_sessie1_taskrobotEngagement,visible
1413,default,00:01:17.680,77.68,00:01:19.680,79.68,00:00:02.000,2.0,2,33001_sessie1_taskrobotEngagement,visible
1414,default,00:01:19.680,79.68,00:01:22.170,82.17,00:00:02.490,2.49,1,33001_sessie1_taskrobotEngagement,visible
1415,default,00:01:22.170,82.17,00:01:22.800,82.8,00:00:00.630,0.63,2,33001_sessie1_taskrobotEngagement,visible
1416,default,00:01:22.800,82.8,00:01:26.840,86.84,00:00:04.040,4.04,1,33001_sessie1_taskrobotEngagement,visible
1417,default,00:01:26.840,86.84,00:01:31.170,91.17,00:00:04.330,4.33,2,33001_sessie1_taskrobotEngagement,visible
1418,default,00:01:31.170,91.17,00:01:32.621,92.621,00:00:01.451,1.451,1,33001_sessie1_taskrobotEngagement,visible
1419,default,00:01:32.621,92.621,00:01:44.280,104.28,00:00:11.659,11.659,2,33001_sessie1_taskrobotEngagement,visible
1420,default,00:01:44.280,104.28,00:01:45.791,105.791,00:00:01.511,1.511,1,33001_sessie1_taskrobotEngagement,visible
1421,default,00:01:45.791,105.791,00:01:47.280,107.28,00:00:01.489,1.489,2,33001_sessie1_taskrobotEngagement,visible
1422,default,00:00:00.000,0.0,00:00:07.651,7.651,00:00:07.651,7.651,3,33001_sessie2_taskrobotEngagement,visible
1423,default,00:00:07.651,7.651,00:00:10.651,10.651,00:00:03.000,3.0,1,33001_sessie2_taskrobotEngagement,visible
1424,default,00:00:10.651,10.651,00:00:12.880,12.88,00:00:02.229,2.229,3,33001_sessie2_taskrobotEngagement,visible
1425,default,00:00:12.880,12.88,00:00:13.281,13.281,00:00:00.401,0.401,3,33001_sessie2_taskrobotEngagement,visible
1426,default,00:00:13.281,13.281,00:00:14.500,14.5,00:00:01.219,1.219,1,33001_sessie2_taskrobotEngagement,visible
1427,default,00:00:14.500,14.5,00:00:20.280,20.28,00:00:05.780,5.78,2,33001_sessie2_taskrobotEngagement,visible
1428,default,00:00:20.280,20.28,00:00:24.530,24.53,00:00:04.250,4.25,3,33001_sessie2_taskrobotEngagement,visible
1429,default,00:00:24.530,24.53,00:00:26.150,26.15,00:00:01.620,1.62,1,33001_sessie2_taskrobotEngagement,visible
1430,default,00:00:26.150,26.15,00:00:27.120,27.12,00:00:00.970,0.97,2,33001_sessie2_taskrobotEngagement,visible
1431,default,00:00:27.120,27.12,00:00:29.810,29.81,00:00:02.690,2.69,1,33001_sessie2_taskrobotEngagement,visible
1432,default,00:00:29.810,29.81,00:00:32.580,32.58,00:00:02.770,2.77,3,33001_sessie2_taskrobotEngagement,visible
1433,default,00:00:32.580,32.58,00:00:34.080,34.08,00:00:01.500,1.5,2,33001_sessie2_taskrobotEngagement,visible
1434,default,00:00:34.080,34.08,00:00:37.830,37.83,00:00:03.750,3.75,3,33001_sessie2_taskrobotEngagement,visible
1435,default,00:00:37.830,37.83,00:00:39.580,39.58,00:00:01.750,1.75,1,33001_sessie2_taskrobotEngagement,visible
1436,default,00:00:39.580,39.58,00:00:45.330,45.33,00:00:05.750,5.75,3,33001_sessie2_taskrobotEngagement,visible
1437,default,00:00:45.330,45.33,00:00:47.330,47.33,00:00:02.000,2.0,1,33001_sessie2_taskrobotEngagement,visible
1438,default,00:00:47.330,47.33,00:00:48.830,48.83,00:00:01.500,1.5,3,33001_sessie2_taskrobotEngagement,visible
1439,default,00:00:48.830,48.83,00:00:59.260,59.26,00:00:10.430,10.43,1,33001_sessie2_taskrobotEngagement,visible
1440,default,00:00:59.260,59.26,00:01:00.360,60.36,00:00:01.100,1.1,3,33001_sessie2_taskrobotEngagement,visible
1441,default,00:01:00.360,60.36,00:01:01.980,61.98,00:00:01.620,1.62,1,33001_sessie2_taskrobotEngagement,visible
1442,default,00:01:01.980,61.98,00:01:03.990,63.99,00:00:02.010,2.01,1,33001_sessie2_taskrobotEngagement,visible
1443,default,00:01:03.990,63.99,00:01:12.810,72.81,00:00:08.820,8.82,1,33001_sessie2_taskrobotEngagement,visible
1444,default,00:01:12.810,72.81,00:01:14.880,74.88,00:00:02.070,2.07,3,33001_sessie2_taskrobotEngagement,visible
1445,default,00:01:14.880,74.88,00:02:02.290,122.29,00:00:47.410,47.41,1,33001_sessie2_taskrobotEngagement,visible
1446,default,00:02:02.290,122.29,00:02:04.530,124.53,00:00:02.240,2.24,3,33001_sessie2_taskrobotEngagement,visible
1447,default,00:02:04.530,124.53,00:02:07.781,127.781,00:00:03.251,3.251,1,33001_sessie2_taskrobotEngagement,visible
1448,default,00:02:07.781,127.781,00:02:11.031,131.031,00:00:03.250,3.25,3,33001_sessie2_taskrobotEngagement,visible
1449,default,00:02:11.031,131.031,00:02:12.530,132.53,00:00:01.499,1.499,1,33001_sessie2_taskrobotEngagement,visible
1450,default,00:02:12.530,132.53,00:02:14.280,134.28,00:00:01.750,1.75,3,33001_sessie2_taskrobotEngagement,visible
1451,default,00:02:14.280,134.28,00:02:26.460,146.46,00:00:12.180,12.18,1,33001_sessie2_taskrobotEngagement,visible
1452,default,00:02:26.460,146.46,00:02:28.970,148.97,00:00:02.510,2.51,3,33001_sessie2_taskrobotEngagement,visible
1453,default,00:02:28.970,148.97,00:02:33.940,153.94,00:00:04.970,4.97,1,33001_sessie2_taskrobotEngagement,visible
1454,default,00:02:33.940,153.94,00:02:35.230,155.23,00:00:01.290,1.29,3,33001_sessie2_taskrobotEngagement,visible
1455,default,00:02:35.230,155.23,00:02:36.480,156.48,00:00:01.250,1.25,1,33001_sessie2_taskrobotEngagement,visible
1456,default,00:02:36.480,156.48,00:02:39.730,159.73,00:00:03.250,3.25,3,33001_sessie2_taskrobotEngagement,visible
1457,default,00:02:39.730,159.73,00:02:48.720,168.72,00:00:08.990,8.99,3,33001_sessie2_taskrobotEngagement,visible
1458,default,00:02:48.720,168.72,00:02:52.970,172.97,00:00:04.250,4.25,1,33001_sessie2_taskrobotEngagement,visible
1459,default,00:02:52.970,172.97,00:02:54.220,174.22,00:00:01.250,1.25,2,33001_sessie2_taskrobotEngagement,visible
1460,default,00:02:54.220,174.22,00:03:12.680,192.68,00:00:18.460,18.46,1,33001_sessie2_taskrobotEngagement,visible
1461,default,00:03:12.680,192.68,00:03:16.090,196.09,00:00:03.410,3.41,3,33001_sessie2_taskrobotEngagement,visible
1462,default,00:03:16.090,196.09,00:03:22.590,202.59,00:00:06.500,6.5,1,33001_sessie2_taskrobotEngagement,visible
1463,default,00:03:22.590,202.59,00:03:24.190,204.19,00:00:01.600,1.6,3,33001_sessie2_taskrobotEngagement,visible
1464,default,00:03:24.190,204.19,00:03:32.440,212.44,00:00:08.250,8.25,1,33001_sessie2_taskrobotEngagement,visible
1465,default,00:03:32.440,212.44,00:03:37.693,217.693,00:00:05.253,5.253,3,33001_sessie2_taskrobotEngagement,visible
1466,default,00:03:37.693,217.693,00:03:42.530,222.53,00:00:04.837,4.837,1,33001_sessie2_taskrobotEngagement,visible
1467,default,00:03:42.530,222.53,00:04:03.520,243.52,00:00:20.990,20.99,1,33001_sessie2_taskrobotEngagement,visible
1468,default,00:04:03.520,243.52,00:04:05.520,245.52,00:00:02.000,2.0,3,33001_sessie2_taskrobotEngagement,visible
1469,default,00:04:05.520,245.52,00:04:06.810,246.81,00:00:01.290,1.29,1,33001_sessie2_taskrobotEngagement,visible
1470,default,00:04:06.810,246.81,00:04:11.680,251.68,00:00:04.870,4.87,3,33001_sessie2_taskrobotEngagement,visible
1471,default,00:04:11.680,251.68,00:04:22.390,262.39,00:00:10.710,10.71,2,33001_sessie2_taskrobotEngagement,visible
1472,default,00:04:22.390,262.39,00:04:31.900,271.9,00:00:09.510,9.51,3,33001_sessie2_taskrobotEngagement,visible
1473,default,00:04:31.900,271.9,00:04:32.960,272.96,00:00:01.060,1.06,2,33001_sessie2_taskrobotEngagement,visible
1474,default,00:04:32.960,272.96,00:04:34.460,274.46,00:00:01.500,1.5,1,33001_sessie2_taskrobotEngagement,visible
